ID,Breed,Breed Size,Sex,Age,Spay/Neuter Status,Daily Activity Level,Diet,Food Brand,Daily Walk Distance (miles),Other Pets in Household,Medications,Seizures,Hours of Sleep,Play Time (hrs),Owner Activity Level,Annual Vet Visits,Average Temperature (F),Synthetic,Healthy,Weight (kg)
239,Dachshund,Small,Female,5.0,Unknown,Very Active,Home cooked,Special,7.0,No,Yes,No,13.0,2.0,Moderate,1.0,64.0,Yes,Yes,8.4
240,Chihuahua,Small,Female,12.0,Spayed,Unknown,Home cooked,Special,3.0,Yes,No,No,11.0,0.0,Unknown,1.0,66.0,Yes,Yes,3.95
244,Australian Shepherd,Unknown,Male,6.0,Spayed,Active,Hard food,Wellness,1.0,No,No,No,12.0,3.0,Unknown,0.0,58.0,Yes,Yes,24.95
246,Labrador Retriever,Large,Male,5.0,Neutered,Active,Hard food,Wellness,0.0,Yes,No,No,11.0,2.0,Active,2.0,44.0,Yes,Yes,29.97
247,Great Dane,Large,Male,2.0,Neutered,Unknown,Special diet,Wellness,0.0,No,No,No,13.0,0.0,Low,1.0,65.0,Yes,Yes,61.69
248,Bulldog,Medium,Male,10.0,Unknown,Very Active,Special diet,Royal Canin,1.0,Yes,Yes,No,11.0,3.0,Very Active,1.0,53.0,Yes,Yes,21.12
250,Dachshund,Small,Female,8.0,Spayed,Unknown,Wet food,Royal Canin,1.0,Yes,No,No,11.0,1.0,Low,1.0,57.0,Yes,Yes,4.35
252,Poodle,Small,Female,3.0,Neutered,Low,Special diet,Hill's Science,3.0,No,Yes,No,13.0,2.0,Low,3.0,73.0,Yes,Yes,26.31
253,Labrador Retriever,Large,Male,12.0,Neutered,Unknown,Special diet,Iams,1.0,Yes,Yes,No,14.0,2.0,Very Active,4.0,62.0,Yes,Yes,25.4
254,Beagle,Small,Female,13.0,Neutered,Low,Wet food,Blue Buffalo,5.0,Yes,No,No,12.0,2.0,Active,2.0,59.0,Yes,Yes,9.48
255,Beagle,Small,Male,1.0,Spayed,Very Active,Unknown,Wellness,2.0,No,Yes,No,10.0,1.0,Moderate,2.0,59.0,Yes,Yes,10.82
258,Dachshund,Small,Male,13.0,Unknown,Active,Home cooked,Special,2.0,Yes,No,No,11.0,2.0,Moderate,2.0,62.0,Yes,Yes,7.98
259,Yorkshire Terrier,Small,Female,8.0,Neutered,Very Active,Unknown,Special,4.0,No,Yes,No,13.0,1.0,Low,2.0,30.0,Yes,Yes,3.19
260,Great Dane,Large,Female,4.0,Unknown,Unknown,Special diet,Wellness,1.0,Yes,Yes,No,12.0,2.0,Active,1.0,49.0,Yes,Yes,58.88
261,Dachshund,Small,Female,13.0,Neutered,Active,Special diet,Royal Canin,3.0,No,Yes,No,11.0,2.0,Very Active,1.0,74.0,Yes,Yes,7.96
263,German Shepherd,Unknown,Female,6.0,Neutered,Low,Home cooked,Special,3.0,Yes,No,No,10.0,2.0,Low,1.0,58.0,Yes,Yes,28.58
264,Siberian Husky,Unknown,Male,1.0,Unknown,Very Active,Special diet,Iams,1.0,No,No,No,13.0,1.0,Very Active,2.0,64.0,Yes,Yes,16.33
267,Siberian Husky,Medium,Male,1.0,Spayed,Low,Hard food,Iams,2.0,No,No,No,12.0,3.0,Unknown,1.0,72.0,Yes,Yes,24.49
268,German Shepherd,Large,Male,13.0,Unknown,Active,Home cooked,Special,2.0,No,Yes,No,14.0,2.0,Very Active,1.0,71.0,Yes,Yes,24.95
269,Bulldog,Medium,Female,7.0,Neutered,Unknown,Home cooked,Special,4.0,No,Yes,No,10.0,1.0,Active,2.0,55.0,Yes,Yes,24.71
270,Poodle,Small,Female,9.0,Spayed,Unknown,Home cooked,Special,3.0,No,No,No,12.0,2.0,Moderate,0.0,61.0,Yes,Yes,21.32
271,Beagle,Small,Male,3.0,Spayed,Low,Wet food,Iams,2.0,No,No,No,12.0,0.0,Low,0.0,40.0,Yes,Yes,15.3
273,Chihuahua,Small,Male,4.0,Unknown,Unknown,Home cooked,Special,4.0,Yes,Yes,No,11.0,1.0,Low,3.0,39.0,Yes,Yes,1.27
274,Great Dane,Large,Male,6.0,Neutered,Active,Home cooked,Special,1.0,No,Yes,No,10.0,0.0,Active,2.0,77.0,Yes,Yes,59.48
275,Boxer,Medium,Male,5.0,Unknown,Moderate,Home cooked,Special,4.0,Yes,Yes,No,13.0,1.0,Unknown,1.0,64.0,Yes,Yes,26.76
277,Yorkshire Terrier,Small,Female,1.0,Neutered,Low,Special diet,Hill's Science,1.0,No,Yes,No,10.0,2.0,Active,4.0,70.0,Yes,Yes,4.04
278,Doberman,Large,Male,1.0,Spayed,Unknown,Wet food,Royal Canin,5.0,Yes,No,No,9.0,2.0,Active,1.0,67.0,Yes,Yes,39.1
279,Labrador Retriever,Large,Female,10.0,Spayed,Very Active,Wet food,Purina,2.0,No,Yes,No,10.0,1.0,Low,3.0,58.0,Yes,Yes,31.41
280,Golden Retriever,Large,Male,7.0,Spayed,Unknown,Home cooked,Special,5.0,No,No,No,11.0,2.0,Unknown,0.0,53.0,Yes,Yes,28.12
281,Boxer,Medium,Female,3.0,Spayed,Low,Wet food,Nutro,2.0,No,Yes,No,10.0,1.0,Active,1.0,38.0,Yes,Yes,29.98
282,Siberian Husky,Medium,Male,6.0,Spayed,Low,Home cooked,Special,3.0,No,Yes,No,11.0,1.0,Very Active,2.0,65.0,Yes,Yes,23.59
283,Golden Retriever,Large,Male,2.0,Unknown,Active,Special diet,Royal Canin,6.0,Yes,No,No,11.0,2.0,Low,2.0,68.0,Yes,Yes,27.67
285,Poodle,Small,Unknown,11.0,Neutered,Active,Home cooked,Special,4.0,Yes,No,No,12.0,1.0,Low,2.0,65.0,Yes,Yes,17.24
286,Rottweiler,Large,Male,2.0,Neutered,Unknown,Wet food,Royal Canin,2.0,Yes,Yes,No,10.0,0.0,Active,3.0,64.0,Yes,Yes,39.04
287,Dachshund,Small,Male,5.0,Unknown,Low,Wet food,Pedigree,2.0,No,No,No,12.0,2.0,Moderate,2.0,55.0,Yes,Yes,6.23
289,Siberian Husky,Medium,Male,3.0,Spayed,Moderate,Special diet,Royal Canin,4.0,No,Yes,No,8.0,0.0,Low,1.0,71.0,Yes,Yes,24.73
290,German Shepherd,Large,Female,7.0,Unknown,Very Active,Special diet,Wellness,4.0,No,No,No,13.0,1.0,Very Active,1.0,67.0,Yes,Yes,22.65
291,Australian Shepherd,Medium,Female,5.0,Neutered,Low,Home cooked,Special,5.0,No,Yes,No,8.0,0.0,Active,3.0,56.0,Yes,Yes,22.23
293,Rottweiler,Large,Female,2.0,Neutered,Very Active,Wet food,Wellness,2.0,No,Yes,No,12.0,1.0,Moderate,1.0,96.0,Yes,Yes,40.85
294,Doberman,Large,Male,10.0,Spayed,Unknown,Home cooked,Special,4.0,Yes,Yes,No,12.0,1.0,Very Active,1.0,63.0,Yes,Yes,38.75
295,Yorkshire Terrier,Small,Male,12.0,Unknown,Very Active,Special diet,Nutro,2.0,No,Yes,No,12.0,2.0,Active,4.0,66.0,Yes,Yes,3.79
296,Australian Shepherd,Unknown,Male,13.0,Spayed,Unknown,Wet food,Nutro,5.0,Yes,No,No,12.0,1.0,Active,1.0,63.0,Yes,Yes,22.68
299,Beagle,Small,Female,13.0,Spayed,Active,Hard food,Blue Buffalo,2.0,Yes,No,No,11.0,2.0,Very Active,4.0,69.0,Yes,Yes,13.82
300,Labrador Retriever,Large,Female,9.0,Spayed,Unknown,Home cooked,Special,4.0,Yes,No,No,10.0,2.0,Unknown,0.0,80.0,Yes,Yes,25.4
301,Yorkshire Terrier,Small,Male,2.0,Unknown,Unknown,Unknown,Pedigree,2.0,No,No,No,12.0,2.0,Low,1.0,80.0,Yes,Yes,3.92
303,Labrador Retriever,Large,Male,12.0,Neutered,Active,Home cooked,Special,4.0,Yes,Yes,No,12.0,1.0,Moderate,2.0,48.0,Yes,Yes,31.3
304,Golden Retriever,Large,Male,9.0,Unknown,Active,Hard food,Hill's Science,3.0,No,No,No,10.0,1.0,Unknown,3.0,48.0,Yes,Yes,28.58
306,Siberian Husky,Medium,Female,5.0,Spayed,Low,Hard food,Purina,3.0,Yes,No,No,11.0,0.0,Very Active,2.0,62.0,Yes,Yes,24.97
307,Golden Retriever,Unknown,Male,2.0,Unknown,Very Active,Special diet,Pedigree,3.0,No,No,No,11.0,4.0,Unknown,3.0,51.0,Yes,Yes,30.43
308,German Shepherd,Large,Female,8.0,Neutered,Very Active,Special diet,Nutro,0.0,Yes,No,No,13.0,0.0,Low,1.0,36.0,Yes,Yes,26.78
309,Yorkshire Terrier,Small,Male,3.0,Unknown,Very Active,Special diet,Iams,2.0,Yes,Yes,No,10.0,2.0,Unknown,1.0,96.0,Yes,Yes,3.79
310,Australian Shepherd,Medium,Female,4.0,Neutered,Unknown,Hard food,Pedigree,2.0,Unknown,No,No,10.0,1.0,Very Active,4.0,67.0,Yes,Yes,23.13
312,Doberman,Large,Male,2.0,Unknown,Active,Special diet,Iams,5.0,Yes,No,No,12.0,2.0,Very Active,0.0,64.0,Yes,Yes,44.42
314,Doberman,Large,Female,3.0,Spayed,Moderate,Special diet,Blue Buffalo,3.0,No,No,Unknown,12.0,1.0,Very Active,0.0,53.0,Yes,Yes,41.44
315,Australian Shepherd,Medium,Male,10.0,Neutered,Very Active,Home cooked,Special,2.0,Yes,No,No,12.0,2.0,Unknown,3.0,81.0,Yes,Yes,21.32
316,German Shepherd,Large,Female,2.0,Spayed,Unknown,Hard food,Iams,4.0,No,No,No,11.0,3.0,Moderate,0.0,73.0,Yes,Yes,29.48
317,Labrador Retriever,Large,Male,2.0,Spayed,Moderate,Hard food,Purina,1.0,No,No,No,11.0,2.0,Active,2.0,70.0,Yes,Yes,25.85
318,Golden Retriever,Large,Male,4.0,Neutered,Unknown,Wet food,Blue Buffalo,3.0,No,No,No,10.0,3.0,Active,1.0,89.0,Yes,Yes,31.63
319,Yorkshire Terrier,Small,Male,8.0,Neutered,Active,Special diet,Purina,5.0,No,No,No,10.0,3.0,Low,0.0,67.0,Yes,Yes,3.55
320,Great Dane,Large,Unknown,11.0,Neutered,Low,Special diet,Pedigree,3.0,No,Yes,No,11.0,2.0,Moderate,2.0,67.0,Yes,Yes,69.76
321,Great Dane,Large,Female,1.0,Neutered,Unknown,Wet food,Iams,6.0,No,No,No,11.0,3.0,Low,1.0,38.0,Yes,Yes,61.41
322,Yorkshire Terrier,Small,Female,8.0,Spayed,Moderate,Wet food,Pedigree,1.0,No,Yes,No,11.0,2.0,Active,4.0,65.0,Yes,Yes,4.5
324,Poodle,Small,Male,12.0,Spayed,Active,Wet food,Blue Buffalo,6.0,Yes,Yes,No,10.0,0.0,Active,1.0,54.0,Yes,Yes,29.48
325,Yorkshire Terrier,Small,Male,2.0,Spayed,Moderate,Special diet,Purina,2.0,No,Yes,No,11.0,1.0,Very Active,3.0,67.0,Yes,Yes,4.46
327,Yorkshire Terrier,Small,Female,4.0,Unknown,Very Active,Wet food,Iams,1.0,Yes,Yes,No,9.0,2.0,Active,2.0,44.0,Yes,Yes,4.12
328,Poodle,Unknown,Female,11.0,Neutered,Very Active,Home cooked,Special,5.0,Yes,No,No,11.0,3.0,Moderate,2.0,77.0,Yes,Yes,31.02
329,Golden Retriever,Large,Male,5.0,Neutered,Active,Special diet,Wellness,1.0,Yes,No,No,11.0,3.0,Low,3.0,73.0,Yes,Yes,32.1
330,German Shepherd,Large,Male,5.0,Neutered,Moderate,Hard food,Iams,4.0,Yes,No,No,10.0,0.0,Active,3.0,46.0,Yes,Yes,25.4
331,Dachshund,Small,Female,7.0,Spayed,Active,Wet food,Unknown,3.0,No,Yes,No,13.0,1.0,Active,2.0,45.0,Yes,Yes,7.13
332,Bulldog,Medium,Female,9.0,Neutered,Very Active,Home cooked,Special,5.0,No,No,No,11.0,2.0,Low,1.0,74.0,Yes,Yes,19.5
333,Doberman,Large,Female,9.0,Unknown,Active,Home cooked,Special,1.0,No,Yes,No,9.0,1.0,Low,3.0,76.0,Yes,Yes,27.64
334,Labrador Retriever,Large,Male,10.0,Neutered,Unknown,Home cooked,Special,3.0,No,No,No,13.0,1.0,Moderate,0.0,64.0,Yes,Yes,29.03
336,Doberman,Large,Male,8.0,Spayed,Low,Hard food,Nutro,2.0,No,Yes,No,11.0,3.0,Very Active,3.0,44.0,Yes,Yes,35.0
337,Australian Shepherd,Medium,Male,7.0,Spayed,Very Active,Hard food,Pedigree,0.0,No,Yes,No,13.0,2.0,Low,0.0,52.0,Yes,Yes,26.3
338,Golden Retriever,Large,Female,13.0,Unknown,Active,Home cooked,Special,3.0,No,No,No,11.0,0.0,Moderate,1.0,64.0,Yes,Yes,31.38
339,Bulldog,Medium,Male,9.0,Unknown,Very Active,Special diet,Pedigree,1.0,Unknown,No,No,12.0,2.0,Unknown,1.0,38.0,Yes,Yes,21.95
341,Beagle,Small,Female,10.0,Neutered,Very Active,Wet food,Blue Buffalo,2.0,Yes,Unknown,No,12.0,1.0,Unknown,3.0,82.0,Yes,Yes,10.44
342,Golden Retriever,Large,Male,12.0,Unknown,Low,Unknown,Hill's Science,4.0,No,No,No,10.0,2.0,Unknown,1.0,57.0,Yes,Yes,27.67
343,Yorkshire Terrier,Small,Male,2.0,Spayed,Low,Special diet,Hill's Science,4.0,No,Yes,No,14.0,2.0,Low,2.0,61.0,Yes,Yes,3.32
344,Beagle,Small,Female,9.0,Unknown,Low,Special diet,Iams,2.0,Yes,No,No,9.0,3.0,Unknown,3.0,79.0,Yes,Yes,10.26
346,Yorkshire Terrier,Small,Female,1.0,Spayed,Active,Home cooked,Special,3.0,No,Unknown,No,10.0,2.0,Unknown,1.0,34.0,Yes,Yes,2.19
347,Boxer,Medium,Female,2.0,Unknown,Unknown,Wet food,Unknown,1.0,Unknown,No,No,8.0,0.0,Low,1.0,55.0,Yes,Yes,34.63
348,Boxer,Medium,Female,11.0,Neutered,Low,Home cooked,Special,6.0,Yes,Yes,No,10.0,2.0,Moderate,2.0,66.0,Unknown,Yes,28.12
349,Rottweiler,Large,Unknown,13.0,Neutered,Low,Home cooked,Special,1.0,No,No,No,12.0,4.0,Unknown,1.0,74.0,Yes,Yes,45.15
350,Beagle,Small,Female,11.0,Unknown,Active,Home cooked,Special,3.0,No,No,No,12.0,0.0,Unknown,0.0,72.0,Yes,Yes,14.02
352,Doberman,Large,Female,4.0,Neutered,Unknown,Special diet,Nutro,3.0,Yes,No,No,12.0,1.0,Active,0.0,74.0,Yes,Yes,35.59
353,Rottweiler,Large,Female,5.0,Neutered,Moderate,Hard food,Wellness,2.0,Yes,Yes,No,11.0,1.0,Active,1.0,36.0,Yes,Yes,38.91
355,Labrador Retriever,Large,Unknown,1.0,Spayed,Active,Hard food,Wellness,6.0,Yes,Yes,No,9.0,3.0,Low,1.0,73.0,Yes,Yes,32.54
356,Australian Shepherd,Medium,Female,10.0,Spayed,Low,Hard food,Royal Canin,0.0,Yes,No,No,13.0,2.0,Moderate,2.0,69.0,Yes,Yes,21.34
357,Rottweiler,Large,Male,7.0,Spayed,Moderate,Home cooked,Special,3.0,No,No,No,10.0,2.0,Moderate,3.0,72.0,Yes,Yes,56.91
358,Boxer,Medium,Female,6.0,Spayed,Unknown,Home cooked,Special,4.0,Yes,Yes,No,13.0,1.0,Unknown,1.0,50.0,Yes,Yes,29.33
359,Chihuahua,Small,Male,8.0,Spayed,Low,Special diet,Purina,3.0,No,No,No,12.0,2.0,Moderate,0.0,65.0,Yes,Yes,2.93
360,Chihuahua,Small,Unknown,6.0,Neutered,Active,Wet food,Wellness,1.0,No,No,No,9.0,1.0,Low,2.0,93.0,Yes,Yes,2.93
365,Australian Shepherd,Medium,Male,11.0,Spayed,Active,Hard food,Hill's Science,3.0,No,Yes,No,8.0,3.0,Active,1.0,57.0,Yes,Yes,22.23
366,Dachshund,Unknown,Female,7.0,Unknown,Moderate,Home cooked,Special,5.0,No,No,No,11.0,3.0,Unknown,2.0,95.0,Yes,Yes,7.26
369,Great Dane,Large,Male,9.0,Neutered,Unknown,Home cooked,Special,2.0,No,Yes,No,13.0,3.0,Low,2.0,48.0,Yes,Yes,73.64
370,Great Dane,Large,Male,1.0,Unknown,Very Active,Special diet,Purina,3.0,Yes,No,No,10.0,2.0,Unknown,0.0,55.0,Yes,Yes,75.75
372,Siberian Husky,Medium,Male,6.0,Neutered,Low,Special diet,Wellness,4.0,Yes,Yes,No,14.0,0.0,Very Active,1.0,60.0,Yes,Yes,25.03
373,Yorkshire Terrier,Small,Female,3.0,Spayed,Active,Special diet,Unknown,2.0,No,Yes,No,9.0,1.0,Low,2.0,76.0,Yes,Yes,4.39
374,Boxer,Medium,Female,6.0,Unknown,Unknown,Home cooked,Special,3.0,Yes,Yes,Unknown,10.0,1.0,Unknown,3.0,68.0,Yes,Yes,33.57
375,Yorkshire Terrier,Small,Female,9.0,Neutered,Moderate,Special diet,Iams,3.0,Yes,No,No,12.0,1.0,Low,1.0,81.0,Yes,Yes,4.41
377,Labrador Retriever,Large,Male,6.0,Unknown,Moderate,Special diet,Royal Canin,3.0,No,Yes,No,11.0,1.0,Moderate,3.0,63.0,Yes,Yes,26.45
378,Rottweiler,Large,Male,5.0,Unknown,Moderate,Home cooked,Special,4.0,No,Yes,No,12.0,2.0,Moderate,4.0,55.0,Yes,Yes,40.89
379,Great Dane,Large,Male,8.0,Neutered,Moderate,Hard food,Nutro,3.0,Unknown,No,Yes,11.0,1.0,Very Active,1.0,43.0,Yes,Yes,51.63
380,Boxer,Medium,Male,12.0,Spayed,Low,Special diet,Iams,3.0,No,No,No,10.0,1.0,Active,4.0,52.0,Yes,Yes,34.38
382,Poodle,Small,Male,5.0,Unknown,Very Active,Wet food,Nutro,1.0,Yes,No,No,10.0,3.0,Moderate,0.0,56.0,Yes,Yes,12.25
383,German Shepherd,Large,Male,3.0,Unknown,Unknown,Hard food,Blue Buffalo,5.0,No,No,No,11.0,2.0,Moderate,3.0,70.0,Yes,Yes,26.56
384,Doberman,Large,Male,2.0,Unknown,Moderate,Home cooked,Special,4.0,Yes,Yes,No,11.0,0.0,Active,3.0,44.0,Yes,Yes,33.93
386,Poodle,Small,Male,5.0,Spayed,Very Active,Unknown,Wellness,2.0,Yes,No,No,12.0,0.0,Very Active,1.0,55.0,Yes,Yes,12.25
387,Poodle,Small,Female,3.0,Neutered,Very Active,Wet food,Nutro,2.0,Yes,No,No,12.0,2.0,Moderate,1.0,55.0,Yes,Yes,24.95
388,Poodle,Small,Male,5.0,Spayed,Moderate,Home cooked,Special,2.0,Yes,No,No,11.0,1.0,Very Active,1.0,56.0,Yes,Yes,27.67
389,Bulldog,Medium,Male,4.0,Spayed,Low,Special diet,Blue Buffalo,4.0,Yes,No,No,10.0,3.0,Moderate,1.0,68.0,Yes,Yes,20.29
390,Labrador Retriever,Large,Male,11.0,Neutered,Active,Special diet,Iams,0.0,Unknown,No,No,10.0,1.0,Moderate,1.0,94.0,Yes,Yes,27.67
394,Boxer,Medium,Male,11.0,Unknown,Active,Hard food,Royal Canin,1.0,No,No,No,11.0,2.0,Low,2.0,47.0,Yes,Yes,26.31
395,Beagle,Small,Male,13.0,Neutered,Very Active,Home cooked,Special,3.0,Yes,No,No,11.0,0.0,Moderate,1.0,61.0,Yes,Yes,12.49
396,Yorkshire Terrier,Small,Female,1.0,Unknown,Unknown,Unknown,Special,4.0,Yes,No,No,11.0,0.0,Moderate,0.0,93.0,Yes,Yes,2.54
397,Dachshund,Small,Female,13.0,Unknown,Active,Hard food,Wellness,3.0,Yes,No,No,11.0,2.0,Low,2.0,95.0,Yes,Yes,4.65
398,German Shepherd,Large,Female,8.0,Neutered,Active,Hard food,Wellness,4.0,Yes,No,No,11.0,1.0,Low,3.0,57.0,Yes,Yes,31.75
400,Rottweiler,Large,Male,7.0,Spayed,Unknown,Hard food,Wellness,2.0,No,Yes,No,9.0,1.0,Moderate,3.0,63.0,Yes,Yes,58.57
401,Unknown,Small,Male,1.0,Spayed,Moderate,Special diet,Nutro,2.0,Yes,No,No,12.0,0.0,Unknown,1.0,51.0,Yes,Yes,14.51
402,Golden Retriever,Large,Female,7.0,Unknown,Low,Home cooked,Special,2.0,Yes,Unknown,No,11.0,2.0,Unknown,1.0,57.0,Yes,Yes,32.48
404,Beagle,Small,Female,7.0,Spayed,Moderate,Home cooked,Special,4.0,No,Yes,No,10.0,1.0,Very Active,1.0,58.0,Yes,Yes,13.02
407,Australian Shepherd,Medium,Male,7.0,Unknown,Active,Special diet,Pedigree,3.0,No,No,No,11.0,4.0,Low,2.0,75.0,Yes,Yes,18.36
410,Dachshund,Small,Female,2.0,Spayed,Low,Wet food,Hill's Science,1.0,No,No,No,11.0,2.0,Active,1.0,47.0,Yes,Yes,4.86
411,Beagle,Small,Female,13.0,Spayed,Active,Home cooked,Special,1.0,Yes,Yes,No,12.0,1.0,Unknown,1.0,64.0,Yes,Yes,10.47
412,Yorkshire Terrier,Unknown,Male,6.0,Unknown,Low,Hard food,Hill's Science,2.0,Yes,Unknown,No,12.0,0.0,Unknown,1.0,74.0,Yes,Yes,3.38
414,Chihuahua,Small,Female,5.0,Neutered,Unknown,Special diet,Hill's Science,2.0,No,Yes,No,10.0,3.0,Low,1.0,52.0,Yes,Yes,1.57
415,Labrador Retriever,Large,Female,8.0,Neutered,Very Active,Wet food,Hill's Science,3.0,Yes,Yes,Unknown,10.0,1.0,Moderate,3.0,70.0,Yes,Yes,34.42
417,Yorkshire Terrier,Small,Male,9.0,Unknown,Very Active,Home cooked,Special,6.0,No,Yes,No,10.0,1.0,Moderate,1.0,72.0,Yes,Yes,2.49
418,Doberman,Large,Female,11.0,Neutered,Very Active,Special diet,Purina,4.0,No,No,No,12.0,0.0,Very Active,1.0,70.0,Yes,Yes,36.29
419,Chihuahua,Small,Female,8.0,Neutered,Moderate,Wet food,Wellness,5.0,Yes,No,No,11.0,1.0,Very Active,4.0,54.0,Yes,Yes,1.57
420,Golden Retriever,Large,Male,13.0,Spayed,Moderate,Home cooked,Special,1.0,No,No,No,10.0,1.0,Moderate,0.0,88.0,Yes,Yes,32.45
423,Yorkshire Terrier,Small,Male,13.0,Unknown,Very Active,Special diet,Wellness,0.0,Yes,No,No,11.0,3.0,Active,0.0,80.0,Yes,Yes,4.14
424,Dachshund,Small,Female,7.0,Neutered,Unknown,Hard food,Nutro,2.0,Yes,No,No,11.0,4.0,Low,1.0,66.0,Yes,Yes,6.82
425,Yorkshire Terrier,Small,Female,5.0,Spayed,Moderate,Wet food,Royal Canin,2.0,Yes,No,No,13.0,4.0,Low,1.0,87.0,Yes,Yes,4.28
429,German Shepherd,Large,Unknown,9.0,Neutered,Very Active,Special diet,Royal Canin,2.0,No,No,No,11.0,2.0,Unknown,0.0,90.0,Yes,Yes,24.04
430,Great Dane,Large,Female,13.0,Spayed,Unknown,Home cooked,Special,3.0,Yes,Yes,No,13.0,1.0,Very Active,3.0,74.0,Unknown,Yes,81.48
431,Australian Shepherd,Medium,Female,10.0,Spayed,Active,Home cooked,Special,4.0,No,Yes,Unknown,11.0,2.0,Unknown,1.0,58.0,Yes,Yes,31.3
432,Yorkshire Terrier,Small,Female,10.0,Spayed,Unknown,Hard food,Nutro,3.0,Unknown,No,No,11.0,3.0,Unknown,2.0,63.0,Yes,Yes,2.86
433,Dachshund,Small,Female,9.0,Unknown,Moderate,Home cooked,Special,3.0,No,No,No,9.0,2.0,Very Active,4.0,80.0,Yes,Yes,7.45
434,Great Dane,Large,Male,5.0,Unknown,Unknown,Home cooked,Special,0.0,No,Yes,No,11.0,1.0,Moderate,0.0,71.0,Yes,Yes,68.29
435,Golden Retriever,Large,Male,11.0,Spayed,Unknown,Unknown,Purina,6.0,No,No,No,11.0,3.0,Moderate,1.0,76.0,Yes,Yes,25.41
436,Bulldog,Medium,Female,4.0,Unknown,Very Active,Home cooked,Special,4.0,Yes,Unknown,No,11.0,1.0,Very Active,1.0,56.0,Yes,Yes,24.12
437,Boxer,Medium,Male,10.0,Spayed,Active,Wet food,Purina,3.0,Yes,No,No,9.0,1.0,Low,3.0,57.0,Yes,Yes,34.58
440,Siberian Husky,Medium,Female,3.0,Unknown,Low,Special diet,Blue Buffalo,2.0,No,Yes,No,11.0,1.0,Unknown,2.0,88.0,Unknown,Yes,23.8
441,Siberian Husky,Medium,Male,12.0,Spayed,Very Active,Wet food,Royal Canin,5.0,No,Yes,No,12.0,3.0,Very Active,1.0,85.0,Yes,Yes,22.31
442,Labrador Retriever,Large,Male,9.0,Neutered,Low,Home cooked,Special,5.0,No,No,No,12.0,2.0,Very Active,1.0,67.0,Yes,Yes,31.92
443,Doberman,Large,Male,6.0,Spayed,Very Active,Hard food,Wellness,1.0,No,No,No,11.0,1.0,Unknown,0.0,82.0,Yes,Yes,42.63
445,Great Dane,Large,Female,4.0,Neutered,Moderate,Hard food,Pedigree,5.0,No,No,No,11.0,2.0,Active,2.0,66.0,Yes,Yes,74.22
446,German Shepherd,Large,Female,11.0,Neutered,Low,Special diet,Iams,2.0,Yes,Yes,No,11.0,2.0,Very Active,1.0,81.0,Yes,Yes,29.94
447,German Shepherd,Large,Male,2.0,Spayed,Low,Wet food,Purina,2.0,No,No,No,11.0,2.0,Low,1.0,74.0,Yes,Yes,22.23
448,Poodle,Small,Male,1.0,Neutered,Active,Home cooked,Special,3.0,No,No,No,11.0,2.0,Unknown,1.0,79.0,Yes,Yes,28.12
449,German Shepherd,Large,Male,4.0,Spayed,Very Active,Wet food,Nutro,2.0,No,No,No,11.0,1.0,Moderate,0.0,64.0,Yes,Yes,29.06
450,Labrador Retriever,Large,Female,9.0,Spayed,Very Active,Wet food,Wellness,3.0,No,Yes,No,13.0,2.0,Low,2.0,65.0,Yes,Yes,34.05
451,Yorkshire Terrier,Small,Male,4.0,Neutered,Very Active,Hard food,Iams,1.0,Yes,Yes,No,10.0,3.0,Very Active,1.0,90.0,Yes,Yes,4.99
452,Boxer,Medium,Male,9.0,Spayed,Moderate,Special diet,Pedigree,1.0,No,Yes,No,10.0,1.0,Moderate,2.0,45.0,Yes,Yes,35.21
454,Chihuahua,Small,Male,9.0,Neutered,Low,Home cooked,Special,2.0,Yes,No,No,11.0,3.0,Very Active,3.0,72.0,Yes,Yes,1.69
455,Bulldog,Medium,Male,12.0,Spayed,Moderate,Special diet,Purina,3.0,No,Yes,No,10.0,2.0,Unknown,2.0,62.0,Yes,Yes,24.95
456,Rottweiler,Large,Male,9.0,Spayed,Low,Special diet,Pedigree,4.0,No,Yes,No,13.0,1.0,Moderate,3.0,32.0,Yes,Yes,35.16
457,Siberian Husky,Medium,Male,11.0,Unknown,Active,Home cooked,Special,2.0,No,No,No,10.0,2.0,Unknown,1.0,86.0,Yes,Yes,20.78
459,Golden Retriever,Large,Female,7.0,Unknown,Low,Home cooked,Special,1.0,No,No,No,14.0,2.0,Active,0.0,87.0,Yes,Yes,30.84
460,Yorkshire Terrier,Small,Male,10.0,Unknown,Active,Home cooked,Special,4.0,No,No,No,10.0,2.0,Unknown,3.0,64.0,Yes,Yes,4.72
461,Boxer,Medium,Female,7.0,Neutered,Low,Home cooked,Special,2.0,Yes,No,No,13.0,0.0,Active,1.0,95.0,Yes,Yes,27.85
462,Siberian Husky,Medium,Female,1.0,Unknown,Active,Home cooked,Special,3.0,No,Yes,No,13.0,3.0,Very Active,1.0,58.0,Yes,Yes,16.53
463,Doberman,Large,Male,4.0,Spayed,Active,Home cooked,Special,1.0,No,Yes,No,10.0,2.0,Active,1.0,56.0,Yes,Yes,28.12
464,Great Dane,Large,Female,13.0,Unknown,Very Active,Special diet,Iams,2.0,Yes,No,No,11.0,1.0,Very Active,1.0,52.0,Yes,Yes,75.96
466,Beagle,Small,Female,2.0,Neutered,Active,Home cooked,Special,3.0,No,Yes,No,11.0,2.0,Active,0.0,72.0,Yes,Yes,11.61
